	CNA: BLCA	CNA: BRCA	CNA: CESC	CNA: COAD	CNA: ESCA	CNA: HNSC	CNA: KIRC	CNA: KIRP	CNA: LIHC	CNA: LUAD	CNA: LUSC	CNA: PRAD	CNA: READ	CNA: STAD	CNA: THCA	CNA: UCEC	GE: BLCA	GE: BRCA	GE: CESC	GE: COAD	GE: ESCA	GE: HNSC	GE: KIRC	GE: KIRP	GE: LIHC	GE: LUAD	GE: LUSC	GE: PRAD	GE: READ	GE: STAD	GE: THCA	GE: UCEC	METH: BLCA	METH: BRCA	METH: CESC	METH: COAD	METH: ESCA	METH: HNSC	METH: KIRC	METH: KIRP	METH: LIHC	METH: LUAD	METH: LUSC	METH: PRAD	METH: READ	METH: STAD	METH: THCA	METH: UCEC	MF: BLCA	MF: BRCA	MF: CESC	MF: COAD	MF: ESCA	MF: HNSC	MF: KIRC	MF: KIRP	MF: LIHC	MF: LUAD	MF: LUSC	MF: PRAD	MF: READ	MF: STAD	MF: THCA	MF: UCEC
ABL1	0.0	0.3196986006458558	0.0	0.0	0.0	0.0	0.0	0.0	0.3531157270029673	0.0	0.0	0.0	0.0	0.0	0.2947368421052632	0.4356435643564357	0.1632470372774284	0.0445784817355413	0.1441133293899515	0.042082371175092	0.0338398592355417	0.0223421477986813	0.0020286695924554	0.0139420705403151	0.0698946220998685	0.0070763853051941	0.039560304510275	0.0096692753675746	0.0304380602479081	0.0079496377555058	0.0349456285301544	0.1394441554637618	0.008906961834327	0.1333028893598794	0.1244687848263235	0.0698966314390047	0.0682852025462532	0.0672960154767176	0.0380601008762593	0.1461332578883076	0.015149879567456	0.0719085841662265	0.0968061076082683	0.0984988615918852	0.0128298766966838	0.1031794165792074	0.0028810298554844	0.0262510852594857	0.0	0.021201389914881	0.0	0.0054236261121163	0.0	0.0109436934496901	0.0128107055654388	0.0816190996155662	0.0	0.0610619187008966	0.0	0.0227574015864274	0.0	0.0	0.0036025416614348	0.0228757771410724
ABL2	0.0	0.0	0.0	0.0	0.0	0.0	0.1333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3052631578947368	0.0	0.0624788682369906	0.0163042057346819	0.0163981505087363	0.0339263223860473	0.033507315554993	0.1254011073988864	0.0483774939103504	0.0119291278757709	0.0852147824591141	0.0204026119581046	0.0130386423466425	0.020104622228366	0.0433576217074358	0.0756491748113994	0.0061413339212782	0.0150673447542624	0.0368936218215935	0.024548919244021	0.0402490406987444	0.04213262916352	0.0190409784875398	0.0310692411250554	0.00102335004858	0.0537611747804278	0.0132145483375061	0.0025988809512865	0.0454790910991688	0.0423376769646678	0.0253971872059138	0.0072270068401067	0.0043945892183694	0.0233586177999636	0.0	0.0043436931833848	0.0221943851708419	0.0053321770648548	0.0256479558476265	0.0268728486585659	0.0253165217338395	0.0807039419449745	0.0	0.0	0.0530782314616285	0.0	0.0	0.0249156962667645	0.010747662910711	0.021597550340643
ABRAXAS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5074183976261127	0.3264462809917356	0.0	0.0	0.0	0.0	0.0	0.0	0.1697825495343329	0.0915731207872554	0.2170522764908588	0.0146760111016055	0.0316277456221527	0.0705607395613265	0.0101139022812065	0.056047898763577	0.0661897738817849	0.0412700009173197	0.0452204674976573	0.0557761202856802	0.0282134923485126	0.0156544977156396	0.0494234957880606	0.2204947215498389	0.0046494311118415	0.0059520315575474	0.0117865507898881	0.0092129788792176	0.0196651839190023	0.0042068651016011	0.0177406711457166	0.0066921864576708	0.0153351932669748	0.0023348845596644	0.0097153090406141	0.0055384593324513	0.003793868208715	0.0167458310007947	0.0038606951244849	0.0011523496517959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACAD8	0.4324324324324325	0.5532831001076426	0.0	0.0	0.5	0.0	0.0	0.1255411255411255	0.2759643916913946	0.2727272727272728	0.3825363825363824	0.0	0.0	0.0	0.0	0.3102310231023103	0.0066302658357175	0.081910257452738	0.0611422009267359	0.0460561662776332	0.0720290046688654	0.0937481869985164	0.0707946441087564	0.0492568822883267	0.0158781249087755	0.0828256449595191	0.0397034153754614	0.0056260269233379	0.0399385228268816	0.0096224607094237	0.0113830436381888	0.0014425106489678	0.0069283392708685	0.0048378711969447	0.0078453225850773	0.0050860121299292	0.0080440363140503	0.0035405352238843	0.0116077928725473	0.0003864146131516	0.0011714021660375	0.003167177802058	0.0167118746892623	0.0052121125169597	0.0057660298584383	0.0148248742879508	0.0042242169828117	0.0056983991927666	0.0	0.0051924903115388	0.0278748357413816	0.0	0.0	0.0	0.0	0.0	0.0500609578739705	0.0205430212233328	0.0	0.0	0.0280810717712098	0.0130401765236711	0.0	0.0077279298116675
ACAD9	0.0	0.0	0.0	0.0	0.0	0.0	0.3462365591397849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0355682144354426	0.016383858613851	0.0485093310603344	0.0196724582775934	0.0240106978251908	0.0170956380445065	0.0004922149626369	0.0089580170103496	0.0188862667411905	0.0014315748320861	0.0483131639063328	0.0203684235969529	0.0092184567838981	0.00464902197353	0.0064972846245696	0.0150019935006553	0.0151981041917487	0.0042626612493263	0.001384421966988	0.0019020608572828	0.0017216463723593	0.0072537878466298	0.0037503806826854	0.0052678876574421	0.002099424374261	0.0128130577982335	0.007394456172633	0.0066737452680727	0.0137652791802954	0.0059390226938278	0.001470257547546	0.0084668551409433	0.0	0.0052407783889499	0.0282464993178413	0.0054446126102786	0.0	0.0110041173746035	0.01283476741914	0.0409444326693526	0.0250316194192404	0.0204977294940737	0.0548120596381374	0.0	0.0	0.0648693752279282	0.0071992263664076	0.0038446530854807
ACADM	0.0	0.0	0.0	0.3459302325581395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2888198757763976	0.0	0.0	0.090523443501375	0.0767804873064616	0.0066780551439092	0.1047293437249402	0.1038368503989553	0.1010803274547834	0.0822255077616592	0.0888404912520629	0.1016053209232138	0.0309533422920356	0.0551410555155134	0.0300244819803268	0.1000942077085855	0.0684876200065915	0.0934075772842922	0.0317846084007845	0.0007526833714307	0.0011298295622314	0.0066147788270964	0.007809284282771	0.0085066352875675	0.0031222801678712	0.0071660983510795	0.0051903070727545	0.0070165047723513	0.0074137669722309	0.0137242690778347	0.0044082186577794	0.0010916082285653	0.0459574297804433	0.0034586727087918	0.0009987358864558	0.0	0.0106112067799719	0.0	0.0	0.0	0.0	0.0128251850346378	0.0816724594761033	0.0	0.0	0.163587848160805	0.0	0.0	0.0130119053205694	0.0	0.007529742871922
ACADS	0.0	0.2271259418729817	0.0	0.0	0.0	0.1590909090909091	0.0	0.0	0.0	0.2747933884297521	0.1787941787941788	0.1081081081081081	0.0	0.0	0.0	0.2178217821782178	0.0389135239469639	0.1746511500775518	0.02382633050431	0.2100769685657683	0.1231280960911857	0.0480519402558486	0.0024125207658218	0.0185778695594944	0.1880822274731829	0.0572913760537077	0.069980855822842	0.0571795488825099	0.165598939150211	0.0769967543949639	0.049680759534253	0.0265488078838338	0.019326958789359	0.174715575414157	0.0300049769232227	0.0028077371599967	0.0327739315014295	0.0734433979412278	0.0025119738201652	0.0261532845318699	0.0228508358683152	0.0299999037912999	0.0137438994241089	0.1034580417440712	0.013326072859559	0.0778838523259278	0.0196491954943331	0.0130641187271683	0.0724572722164826	0.0	0.0	0.0	0.0	0.0054992655312847	0.0	0.0	0.0	0.0	0.0	0.0683029841941344	0.0284073389528925	0.012882543967965	0.0	0.0076782573340526
ACADSB	0.0	0.0	0.0	0.3168604651162791	0.0	0.0	0.0	0.0	0.3115727002967359	0.0	0.0	0.0	0.3116883116883117	0.0	0.0	0.0	0.1328437598321461	0.037695396519741	0.1104559720177518	0.0531732659046375	0.1461650685030121	0.1362450945468774	0.1019021501721697	0.1543185697054497	0.1739836133338883	0.0530542817533784	0.0537304699957747	0.0445950334779337	0.0741060907170319	0.0595658142406755	0.0944383062846185	0.0905381950202422	0.0016856806934914	0.0215074324220511	0.0617482374734864	0.0025553796364459	0.0462212822389777	0.0531985523318887	0.0407275439046268	0.0088106631291892	0.0070119777788265	0.0133964074503593	0.0257063106045802	0.000306829379642	0.0116330919784843	0.0166405727253466	0.0172994784638383	0.0135819871579921	0.0361361147494968	0.0105998014645037	0.0275285800030802	0.0108618886499429	0.0	0.0163890317242243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106423619430887	0.00382654884682
ACADVL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6706231454005934	0.0	0.0	0.0	0.0	0.0	0.0842105263157894	0.0	0.0077254823192321	0.1140754435738393	0.010444404533279	0.0480808101347939	0.0897967986810561	0.089397202101469	0.0228842666493444	0.0238729399189894	0.0648425895345788	0.0147655923413044	0.0164851208046028	0.0087345415100029	0.0570002325951004	0.0485081115550214	0.0325267517108975	0.0586980022509857	0.0929196406367204	0.1377615873064698	0.2481567187050476	0.0472449655897087	0.2353134793205065	0.1812564402076912	0.2291157099595607	0.0660488813742607	0.0583211996456337	0.1866635587334837	0.2092423794934092	0.1228466867239648	0.0377213218896726	0.1296849773302809	0.0537452163138038	0.1156300163645124	0.0361934021412757	0.0052907881057975	0.0	0.0052779288387318	0.0270697976118781	0.0218288110834467	0.0128163550952416	0.0	0.0	0.0	0.0	0.0	0.0	0.0256415262792344	0.0	0.0115200689392972
ACE	0.5825825825825826	0.0	0.0	0.0	0.0	0.0	0.0	0.8614718614718614	0.0	0.0	0.0	0.0	0.2532467532467533	0.0	0.0842105263157894	0.0	0.0325050877003545	0.0507996130451615	0.1708984571058457	0.0232461883832031	0.0243922121613711	0.033434805768172	0.1031843182966933	0.057873568314259	0.0937610169978896	0.2221283553746245	0.2465789676682545	0.1146784879209124	0.0119208021999853	0.0611427495966631	0.0409004534032962	0.0615708301172889	0.0133161786261377	0.0719155939520928	0.0201737989485959	0.0089849687806159	0.003321635172825	0.0216861224529485	0.0135127937197229	0.0453222619317209	0.1039848510966744	0.0543643645178415	0.0413746577085523	0.2707571781162112	0.0098004251073498	0.0012143285943032	0.0052747141085046	0.0173851085377631	0.0	0.0158986380183728	0.0537549082969816	0.0367585140205208	0.0269805895602285	0.0218702900858507	0.0	0.1220568684721527	0.0	0.0	0.0	0.0454851706957622	0.0	0.0252023538537801	0.0	0.0147834142833714
ACKR3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ACOX1	0.5825825825825826	0.0	0.3259911894273128	0.0	0.0	0.0	0.0	0.8614718614718614	0.0	0.0	0.4906444906444907	0.0	0.0	0.0	0.0842105263157894	0.0	0.0443701154888915	0.0614034936000774	0.0434081190364487	0.1308052162249985	0.0590778818669172	0.0848376438800759	0.0629234710372107	0.0573419468022325	0.0860777064264753	0.003744233962243	0.0213490648735368	0.0025039016358772	0.0486717631215336	0.0446540260978032	0.0187123508353553	0.0419942504657301	0.0152953457123844	0.0026498534970356	0.0001907878978727	0.0104941683665372	0.0205169391756381	0.0249766058869243	0.0047124531868896	0.0011989226575275	0.0050877407541848	0.0148382433775096	0.0062113661497847	0.0055553754408198	0.0040880084433812	0.0188241441871402	0.0100504052233646	0.0187907316753564	0.0359861938836696	0.0	0.0280956730289211	0.005426350078205	0.0	0.0054273643677692	0.0128052609634021	0.0816514347938178	0.0249512876969	0.0204591347271003	0.0	0.0454645027571334	0.0	0.0129563991886419	0.0	0.0113322401850544
ACSL3	0.0	0.0	0.0	0.0	0.0	0.3964646464646465	0.0	0.0519480519480519	0.0	0.0	0.3305613305613306	0.0	0.0	0.0	0.1368421052631578	0.0	0.0036952332912942	0.0321609248090558	0.0790874096847445	0.0174306727540873	0.0709937916312717	0.0315829784376488	0.0666204038421392	0.0445750888320252	0.0395664586028609	0.0339824629274966	0.026414327028656	0.0601561139880633	0.010706417638265	0.0330392283532496	0.0069632046840887	0.1020370492308893	0.0441496451300277	0.0247794988892356	0.0389697171812874	0.0064426177024974	0.0050252811251669	0.0028287674837281	0.0221867582756422	0.0310972693213565	0.0177338587513727	0.0113088889955176	0.0247293349689906	0.010243826218769	0.0220489050736293	0.028744340326316	0.0161441251827012	0.0533181335172291	0.0	0.0	0.0	0.0052049614199141	0.0	0.0054956788633798	0.0128033533499406	0.0	0.0	0.0402941375404919	0.0	0.0	0.0	0.0254878026059653	0.0069850739732153	0.0076523561498677
ACSL4	0.0	0.0	0.0	0.0	0.0	0.0	0.0795698924731182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0421052631578947	0.0	0.0748396915655369	0.1654582419139613	0.0515166460535028	0.0752924001471532	0.005713074683753	0.0279904354980808	0.0970745810492749	0.0950331693543587	0.3169688200586494	0.1391087532425017	0.1585834876770746	0.1510099560470402	0.0538861228265673	0.0414106322451858	0.0028969893292465	0.0069882024500359	0.2346802795563213	0.1125060454017709	0.013282856935398	0.0070508298857233	0.2603430717263774	0.0161141372004376	0.0404492309309796	0.0411438602061456	0.1287246928320699	0.0314789830547299	0.0635007852794839	0.0362947131817769	0.1270453485834145	0.6285750325071071	0.0664963528684861	0.050328555063541	0.0	0.0052725322818728	0.1064730037940128	0.0161670365859997	0.0	0.0108694732906863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0242166842991977	0.0	0.0182123349830417
ACSL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0476190476190476	0.0	0.4359504132231406	0.8024948024948025	0.084084084084084	0.0	0.4906832298136646	0.2210526315789473	0.0	0.1672606623394098	0.0171838331813426	0.0329612343007341	0.2586306305249319	0.1258067286053805	0.1527903136694647	0.1636088398390003	0.2244004038818684	0.0287406732385859	0.0046087787090668	0.072296991328587	0.0880281299419313	0.2608721505934242	0.1261579959138944	0.2556206916315452	0.0840181086509526	0.0222917792887009	0.1214849629601756	0.2187779536458578	0.1019827549774329	0.2227489123487733	0.1485734573980268	0.1490637326778544	0.0884711565026201	0.0450513887457297	0.0712650460884275	0.0268664427534926	0.0849887191003513	0.0220632766583818	0.1130280210711974	0.0056258568170768	0.0028738637819793	0.0	0.0098139217748486	0.0553210784033068	0.0106914972567782	0.0	0.005438617979546	0.0254996346304497	0.0405115805298931	0.0246396908728088	0.0603551623758805	0.0	0.0	0.0	0.0384624234401267	0.0	0.0220688503952256
ACTA1	0.2162162162162162	0.0	0.0	0.0	0.0	0.0	0.0946236559139784	0.0	0.7952522255192879	0.0	0.0	0.1411411411411411	0.3181818181818183	0.0	0.0	0.7491749174917494	0.0685689363011068	0.0571072266930307	0.0120113099949858	0.0111084596334392	0.0440596992061717	0.6740141645616896	0.0265196376548077	0.1489619065961305	0.0735129045110721	0.0602048785654306	0.0660184674132498	0.3497457397090587	0.0828971097378297	0.0735854332807808	0.1138825079418067	0.0033305891604171	0.1496829154148137	0.2475110049974009	0.566011202175576	0.4409385438429555	0.4544074410118101	0.4181878882004892	0.248313877087231	0.1431214005334705	0.1979296896422116	0.3994880096980718	0.2304033051346465	0.2312345096883449	0.2881318863012153	0.1011077108161128	0.0441362839206673	0.20366231549984	0.0	0.0106217490583728	0.0277465914446391	0.0163223983086029	0.027128809084705	0.0055029034346243	0.0	0.0409792678945127	0.0	0.0408720346391431	0.0	0.0227645974411552	0.0	0.0129088540954973	0.0	0.0154165860935403
ACTA2	0.0	0.0	0.0	0.0	0.4012345679012346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3116883116883117	0.0	0.1263157894736842	0.0	0.4221739208637153	0.2304001638155074	0.6293555449086521	0.0724995561980931	0.1113747432494264	0.016749647870361	0.0758825687896839	0.1143665517866822	0.0743301091880303	0.0500799240860054	0.1171070807521695	0.210426606710498	0.155250781523936	0.0969923915450067	0.0627951823503416	0.5622033233034917	0.3045966484104514	0.2834263986663969	0.8075251825546644	0.0626779343624593	0.0953956720468268	0.068263139097053	0.0689089187575123	0.1544414682301011	0.0313499905146418	0.0324252233956262	0.0078641552622912	0.1570885416917743	0.1405610480656435	0.1481032503493866	0.0062315377216885	0.6623712940671611	0.1088841134840935	0.0053145150813496	0.0282437203451949	0.0054488654947607	0.0	0.0110037428310919	0.0128417466181083	0.0	0.0	0.0204796005653387	0.0	0.0	0.0	0.0260091965916656	0.0	0.0193467000422935
ACTB	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5867768595041324	0.0	0.0	0.0	0.7111801242236024	0.0105263157894736	0.0	0.079251591592008	0.0253398666399884	0.0936597304675678	0.004578926373901	0.019854572062398	0.0105294347116081	0.0247732929293341	0.0336243054718132	0.0055321156109375	0.0204774517998484	0.0384173664803098	0.0769046734737367	0.0455371171019871	0.0040416692728553	0.0190769169397098	0.0456686502078649	0.0093534283279268	0.0036121864785375	0.0083718584589554	0.0015321137034573	0.0013403622523796	0.0040838233926057	0.0118119998332017	0.0056937106162543	0.0033619146426586	0.0032150556790323	0.0125636894415525	0.0022393521093272	0.0174113532247231	0.0075289503632316	0.0018000255437875	0.0021548638236178	0.0717958061194951	0.0265409730788922	0.0559907801452088	0.0107855246052179	0.0269474380222909	0.0273628747706829	0.0	0.2456841581829937	0.0	0.0	0.054728754729624	0.0	0.0558291954795026	0.0130348547930188	0.0036026546063507	0.0038273900364067
ACTC1	0.0	0.0	0.0	0.5145348837209303	0.0	0.3131313131313131	0.0	0.1515151515151515	0.0	0.5681818181818182	0.3471933471933472	0.0	0.5129870129870131	0.0	0.0	0.4620462046204621	1.0	0.1638259347242053	0.548448584216472	0.0351650242269216	0.1098412310372265	0.3330156099112382	0.0174684191805166	0.2213302248224382	0.0996040892573568	0.1778579252490632	0.1994653058451452	0.4796784938536229	0.1221904889091909	0.1318888400620083	0.0942307487964425	0.359387214370387	0.0048500121844416	0.1778526301635659	0.0342812267454022	0.0678675393838542	0.0802780258570404	0.0155110749510152	0.0128546239120642	0.009850663167612	0.0439765617244124	0.1027699903029891	0.0207001265570616	0.2131822551752446	0.0258091336944694	0.0469219191854039	0.024863505873383	0.0229740760924091	0.0720891542850852	0.0	0.0282105074726053	0.0163096762393941	0.0	0.0164823933319954	0.0256312416012045	0.0	0.0750935576184363	0.0404117744988915	0.0	0.0455363177370749	0.0	0.0259345873658938	0.0	0.0115216290183475
ACTG1	0.5825825825825826	0.0	0.0	0.0	0.0	0.0	0.0	0.8614718614718614	0.0	0.0	0.0	0.0	0.0	0.0	0.0842105263157894	0.0	0.0236649025113979	0.0518328206561295	0.0040398777409469	0.0053428688035773	0.043161323850853	0.0231629371363223	0.0047068166917242	0.0205104376466903	0.0120558325633576	0.021610707675304	0.0155471251350309	0.0326412705691312	0.0058124333628687	1.581299089865969e-06	0.0134608821937721	0.001084886181494	0.0147879212297688	0.0053725804559077	0.0008393379600111	0.0045494048867205	0.0026543208031069	0.001020970581901	0.0171416808782233	0.0072890738007864	0.0065181833187778	0.0034040269267691	0.016512272447175	0.0041756297001524	0.0076401816584376	0.0022926792457769	0.0016862734927563	0.0014408847834978	0.1442836706766359	0.0264962949725518	0.0	0.005193099312211	0.0270208022784899	0.0	0.0	0.0	0.0	0.0	0.0	0.0226726322877494	0.0	0.0126032639566483	0.0036017626643727	0.0038197589280839
ACTN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0946236559139784	0.0	0.7952522255192879	0.0	0.0	0.1411411411411411	0.3181818181818183	0.0	0.0	0.7491749174917494	0.2940862844479091	0.013621008291594	0.4018364411255802	0.0810685562807082	0.0397488919175488	0.4559443698189205	0.0299672928899517	0.0592648868601855	0.1751219856213066	0.3941693205323101	0.3610010517502541	0.269497428270174	0.0858100601241728	0.1421625500337786	0.1625344739775279	0.2727902012319767	0.1581161341619973	0.5765500323621666	0.4985892545092226	0.2996090614868737	0.34097045012104	0.3081563087688164	0.2496398543876807	0.0013526734072227	0.3071243541391289	0.5627090357255223	0.0900443248642058	0.3429170443472408	0.2738123393798241	0.3112946293569676	0.0569246297580455	0.3401061321773872	0.0708622528712066	0.021169774085266	0.0279918173917757	0.0	0.0269675531051456	0.027167687126057	0.0128023534522263	0.0	0.0	0.0996596222899637	0.0538464979800739	0.0227330796504832	0.0563192074230079	0.1020833809381886	0.0	0.0074858445864259
ACTN4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0822510822510822	0.0	0.0	0.4864864864864865	0.0	0.2337662337662337	0.0	0.0	0.0	0.0407517034457637	0.0340077399229936	0.0454059683819597	0.0442685711963872	0.0241590471095354	0.0129796105817736	0.0279236087883611	0.0531418911255653	0.0823813899578895	0.0716959663656271	0.0448391245955585	0.0682442739559561	0.0029858880891517	0.0020317491257955	0.0426095865119822	0.0848397114231866	0.0059933972694173	0.0008764581312531	0.0026431854991305	0.0025907570277968	0.0019196063391878	0.0015176657701285	0.0060339550930922	0.0048704485158954	0.000441007448964	0.0015967513980741	0.0117245193745993	0.0034156449966137	0.0008287243332781	0.0005468579353047	0.0040266559086311	0.003672042976106	0.0361752300313659	0.0105920239562778	0.0563646943148438	0.0213146831826235	0.0537655391888154	0.0054919382505932	0.012827447278824	0.081754012968443	0.0	0.0204158204024889	0.0	0.0	0.0	0.0	0.0	0.0114518756919989
ACVR1	0.0	0.0	0.0	0.0697674418604651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0934819088151933	0.0630871252894352	0.0772774453880469	0.0118656402065055	0.0619190168251394	0.092408514619788	0.0045584264445163	0.0052563886170905	0.0120481185400924	0.0247485027351506	0.008916128415757	0.0208956155734484	0.0020962036397483	0.0296496908468762	0.0671876990745723	0.0851350786474099	0.0132060706517806	0.0450456316749196	0.05071390484552	0.0250492071520216	0.0275185778513334	0.0230806670066297	0.081193356099936	0.0127541141761003	0.0254675585829375	0.0404288144901015	0.0410259696493416	0.029692157305864	0.0006650340532935	0.025376905371892	0.0250215813073719	0.0209968439225431	0.0346398844565611	0.0	0.0280863140148456	0.0108188606592141	0.0	0.0109449813108097	0.0	0.0	0.0	0.0396645984030212	0.0	0.0	0.0	0.0260315593076522	0.0	0.0384727068596025
ACVR1B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1298701298701299	0.1832298136645962	0.0	0.0	0.0083091363508228	0.0053913396944781	0.0950148830207824	0.055974582522865	0.0185091593931749	0.0123580765835847	0.0669637280401456	0.0559646621926795	0.0197386495243901	0.0553896687550327	0.0179884519784315	0.0215032156744086	0.0041952618270867	0.0123160707820361	0.0387777656935542	0.0583017042386536	0.0025347948275568	0.0021847275577841	0.0014184798782505	0.000943024265977	0.0039805679191303	0.0037096817562017	0.0082851206596831	0.0005885082748601	0.012072630485462	0.0009624921166984	0.0079125162837043	0.0004139890485179	0.0106025423474109	0.0757735339650966	0.0027877050395479	0.00224241479733	0.0	0.0158867172827827	0.0538101833301143	0.0378056988991045	0.0538902415143243	0.0218633593257628	0.0127652362753214	0.0406933586427553	0.0	0.0814075839182354	0.0545862505520199	0.0227430171426763	0.0273793328215617	0.0253958332717095	0.0	0.0493585774995979
ACVR2A	0.0	0.0	0.0	0.0697674418604651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2552552552552553	0.0	0.0	0.0	0.0	0.0510414530977463	0.120010397461318	0.0259111999488122	0.0536216393135374	0.040455622753668	0.0626982073650136	0.0301767390333044	0.0152206238887256	0.0318671693702773	0.0230283943787023	0.0146452196531746	0.0477221652688608	0.0372615602811723	0.0007272695958482	0.0112722833541539	0.020817048684224	0.0013366308117216	0.0706782320964742	0.0095535090170999	0.021251582903236	0.0177073089509759	0.0242736476793647	0.0166364960810435	0.0060178095232574	0.0432981636928124	0.0214804357867103	0.013179707261565	0.0986033672369759	7.889955093920545e-05	0.0234313821291411	0.0254931523774479	0.0055166867720096	0.0	0.0155294083720443	0.0563086655018353	0.0481032865301725	0.0	0.0162483330188084	0.0127992879577887	0.1224727595399865	0.0747337138041118	0.0	0.0	0.0677090755497209	0.0271376328946672	0.162703079758671	0.0035996691282897	0.0670722018439541
ACVRL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1298701298701299	0.1832298136645962	0.0	0.0	0.1561182949155884	0.1665646332319497	0.2964587792878101	0.1505853016921143	0.0669316959371871	0.0086020758506607	0.0541520795305808	0.0835396069269664	0.0880578469988023	0.3258152209014406	0.3161339624599095	0.1325201172138452	0.1039903757110956	0.0184761846545563	0.0194065077190321	0.2379559881795061	0.2276730026904864	0.5852282494010339	0.6120196781983389	0.1205010605008676	0.3921046043362992	0.4777223477598591	0.3048693872847958	0.3221224250921835	0.2873264081747736	0.5486807433597585	0.4633884964813696	0.3155559280800059	0.0367469230035051	0.0750867486063417	0.082584162941316	0.3487981110183664	0.1084728911721918	0.0105934375583412	0.0	0.0	0.0	0.0054458713040241	0.0128136449979829	0.0	0.0	0.0	0.0	0.0682470492653977	0.0	0.0130079870087293	0.0	0.0152511165810388
ACY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5123966942148762	0.0	0.0	0.0	0.0	0.0	0.0	0.062611565737472	0.0061245751407871	0.1074740467807697	0.0268155670925112	0.0299850046457078	0.0362414600747657	0.1468727691640727	0.1617662229531601	0.0789347552874009	0.0635059533390481	0.0043404526286364	0.0781809139948504	0.0138905097448344	0.0203218594195347	0.0694511722513586	0.105290559225006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0129974215872867	0.0	0.0
ADAM33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2685950413223141	0.0	0.0	0.0	0.0	0.0	0.3861386138613863	0.5451015659101313	0.4361205087070306	0.4809404634801962	0.1919269317736347	0.2367444890249017	0.0612632656531684	0.1342381807032032	0.1924878113742083	0.0025632542658025	0.1934217618250415	0.1919363670591118	0.1591673760352592	0.2146838788568692	0.1441226500230927	0.2597347650707946	0.46361622854308	0.0481523626562128	0.1508187142004389	0.2208188180146226	0.2561778879832212	0.2495609462580188	0.0870880598166605	0.0654595762819459	0.0701915929758534	0.1072161053281735	0.1690816067847785	0.1543601704075486	0.1141095839420034	0.1312359343377352	0.058422745084684	0.0062181622449839	0.1761500287680777	0.0	0.0	0.0533721348325735	0.01617477594598	0.0	0.0053567711177611	0.0127870161462731	0.0	0.0	0.0	0.0	0.0	0.0	0.0242161252323562	0.0	0.0
